Animal,latitude,longitude,open_dt
dog,42.33095809543112,-71.05203895552879,2022-01-01 04:32:00
dog,42.37963948864495,-71.03480034668526,2022-01-02 04:49:00
dog,42.29013956964287,-71.09044067138616,2022-01-02 09:40:00
dog,42.29222636699245,-71.16508682927925,2022-01-03 12:21:00
dog,42.28318960753075,-71.11647074584913,2022-01-04 12:44:00
dog,42.335666538261606,-71.03335392557314,2022-01-05 07:28:00
dog,42.32576958374817,-71.10387062204778,2022-01-05 11:11:00
dog,42.32548470229487,-71.10357908671745,2022-01-05 12:34:00
dog,42.33758613500855,-71.0318781366498,2022-01-06 10:30:00
dog,42.33758613500855,-71.0318781366498,2022-01-06 10:41:00
dog,42.282168034186526,-71.1810299690684,2022-01-06 11:29:00
dog,42.32921956765607,-71.09236058868217,2022-01-07 11:12:00
dog,42.28736951662926,-71.0521005909375,2022-01-08 03:37:00
dog,42.2908795486986,-71.07545063562415,2022-01-08 06:24:00
dog,42.31985956513455,-71.08947060287299,2022-01-08 09:42:00
dog,42.37892319802733,-71.05700450021622,2022-01-09 09:21:00
dog,42.32323952559618,-71.06021052980614,2022-01-09 11:42:00
dog,42.27897428019908,-71.08035187902183,2022-01-10 11:46:00
dog,42.284689572698014,-71.09175068665323,2022-01-10 17:06:00
dog,42.31153952532112,-71.05947055393138,2022-01-11 02:40:00
dog,42.37593229472344,-71.06546590907651,2022-01-11 16:01:00
dog,42.34097963405393,-71.14353067711673,2022-01-12 04:37:00
dog,42.27615963527902,-71.13567080486679,2022-01-14 10:49:00
dog,42.30970112640872,-71.10459129274882,2022-01-14 12:22:00
dog,42.28695956341139,-71.08569066826037,2022-01-17 05:28:00
dog,42.29796989465436,-71.0592601792182,2022-01-17 11:17:00
dog,42.25271964616678,-71.14059086892692,2022-01-18 02:05:00
dog,42.3627495353725,-71.07009046328126,2022-01-18 04:45:00
dog,42.26649958137829,-71.09654073818818,2022-01-19 08:55:00
dog,42.30826954838155,-71.07625059858279,2022-01-19 14:40:00
dog,42.293659612948765,-71.12177073403716,2022-01-20 09:24:00
dog,42.32877852040024,-71.05671250931175,2022-01-20 10:09:00
dog,42.37964951838868,-71.05828039929948,2022-01-21 11:44:00
dog,42.32921956765607,-71.09236058868217,2022-01-21 16:19:00
dog,42.2814895318982,-71.06233062745582,2022-01-22 06:15:00
dog,42.24545966065398,-71.13408086355143,2022-01-22 11:19:00
dog,42.28318960753075,-71.11647074584913,2022-01-23 11:04:00
dog,42.25521960322068,-71.11088079540193,2022-01-23 14:04:00
dog,42.299669558440456,-71.08287063314792,2022-01-25 02:04:00
dog,42.37104706377213,-71.03866898920295,2022-01-25 05:36:00
dog,42.327427093574535,-71.05319035861555,2022-01-25 12:11:00
dog,42.28075956679118,-71.08747068545121,2022-01-29 14:29:00
dog,42.28239952280537,-71.05611061155525,2022-01-30 08:43:00
dog,42.31664954333598,-71.07308057316125,2022-01-30 17:14:00
dog,42.32973954589745,-71.07600055051697,2022-01-31 10:25:00
dog,42.33507954829511,-71.07815054339326,2022-02-01 07:41:00
dog,42.27959168847235,-71.17407888373656,2022-02-03 12:58:00
dog,42.3803904820648,-71.02991733373231,2022-02-05 10:19:00
dog,42.27562968175622,-71.16871088039915,2022-02-06 05:38:00
dog,42.28318960753075,-71.11647074584913,2022-02-06 09:52:00
dog,42.33293093654023,-71.0508471720287,2022-02-06 10:49:00
dog,42.29489842062598,-71.07563600147563,2022-02-07 02:08:00
dog,42.34320638398004,-71.07856450501123,2022-02-07 02:48:00
dog,42.26953084632227,-71.10437472939478,2022-02-07 03:18:00
dog,42.34670954009864,-71.07267050511389,2022-02-08 09:20:00
dog,42.286935572271176,-71.09155468115394,2022-02-10 06:33:00
dog,42.25545965330864,-71.14569087395547,2022-02-10 14:05:00
dog,42.348259656407,-71.03753134214607,2022-02-10 19:41:00
dog,42.352891038706,-71.06536491612017,2022-02-11 12:15:00
dog,42.32873918380614,-71.076244997041,2022-02-12 08:39:00
dog,42.28680052490142,-71.05777460531016,2022-02-12 10:42:00
dog,42.35247952746624,-71.06359047146812,2022-02-16 02:57:00
dog,42.36586948903274,-71.03461037693333,2022-02-16 13:07:00
dog,42.28496957533872,-71.09408069167615,2022-02-16 13:21:00
dog,42.34938964130165,-71.15055067393853,2022-02-17 12:28:00
dog,42.31186957053176,-71.0928306283129,2022-02-18 10:26:00
dog,42.284689572698014,-71.09175068665323,2022-02-18 12:59:00
dog,42.2780789674947,-71.17226907655355,2022-02-18 17:18:00
dog,42.24681964425588,-71.12769384840207,2022-02-19 03:00:00
dog,42.282168034186526,-71.1810299690684,2022-02-19 05:37:00
dog,42.361179615884765,-71.13251060726384,2022-02-19 16:05:00
dog,42.34626964604734,-71.15342068745743,2022-02-20 12:18:00
dog,42.25646437299604,-71.12421886952357,2022-02-21 15:45:00
dog,42.28819576264108,-71.05092519874138,2022-02-23 01:57:00
dog,42.28139963097278,-71.1333007877798,2022-02-23 07:00:00
dog,42.28526836410549,-71.07585209663274,2022-02-25 12:11:00
dog,42.32786503758408,-71.09274746602108,2022-02-26 13:56:00
dog,42.34095954627149,-71.07674052675638,2022-02-26 16:49:00
dog,42.28926953543267,-71.06549061720096,2022-02-27 14:08:00
dog,42.32276215076271,-71.11104301607821,2022-02-28 02:37:00
dog,42.29445641362411,-71.1215167437687,2022-02-28 16:42:00
dog,42.32667770794612,-71.07148164713392,2022-03-01 03:10:00
dog,42.38588945541158,-71.00835027366254,2022-03-01 03:42:00
dog,42.26231962355787,-71.12593081387901,2022-03-04 13:06:00
dog,42.31163718188053,-71.05938447437907,2022-03-05 03:34:00
dog,42.35621440463558,-71.0694349453947,2022-03-05 06:48:00
dog,42.32192953408944,-71.06654054648317,2022-03-05 14:00:00
dog,42.32932952936788,-71.06329052302675,2022-03-06 05:21:00
dog,42.271869601636176,-71.11121075968288,2022-03-06 08:42:00
dog,42.295256451233946,-71.11557525364064,2022-03-06 16:42:00
dog,42.33810261526127,-71.05165509614322,2022-03-06 17:27:00
dog,42.27398031203155,-71.13777053626742,2022-03-07 01:28:00
dog,42.25325962824298,-71.127760838147,2022-03-07 15:50:00
dog,42.352216782280784,-71.12477968098128,2022-03-08 07:07:00
dog,42.24437964396182,-71.11924083197638,2022-03-10 11:10:00
dog,42.34268846978706,-71.0792104343328,2022-03-11 02:05:00
dog,42.28082961846868,-71.12400076809534,2022-03-11 11:06:00
dog,42.32890954942623,-71.07852055801133,2022-03-11 19:57:00
dog,42.249879612807256,-71.11656082048776,2022-03-13 07:04:00
dog,42.30103954219048,-71.07115060367869,2022-03-13 14:05:00
dog,42.28318960753075,-71.11647074584913,2022-03-14 12:24:00
dog,42.28225606203453,-71.05583912071279,2022-03-15 18:32:00
dog,42.33684691847112,-71.08586470705633,2022-03-17 13:14:00
dog,42.37593229472344,-71.06546590907651,2022-03-17 17:26:00
dog,42.31307956418368,-71.0881806151297,2022-03-18 08:49:00
dog,42.381978979146126,-71.03929336450715,2022-03-19 14:31:00
dog,42.27674959224037,-71.10495073384409,2022-03-20 09:34:00
dog,42.302389540115335,-71.07005059793617,2022-03-22 17:24:00
dog,42.275349559355305,-71.08163068470651,2022-03-23 13:49:00
dog,42.28799526283456,-71.08722111991287,2022-03-24 12:16:00
dog,42.263179595640175,-71.10637076813471,2022-03-25 13:15:00
dog,42.2842996323768,-71.13446078404633,2022-03-26 05:12:00
dog,42.329219567241694,-71.09205058808443,2022-03-26 12:04:00
dog,42.34449671727021,-71.06401339851529,2022-03-27 05:17:00
dog,42.27617967705173,-71.16533087220932,2022-03-27 05:47:00
dog,42.31730324583037,-71.07799706837628,2022-03-27 13:05:00
dog,42.27391958556138,-71.09997072960277,2022-03-29 13:01:00
dog,42.28795003672604,-71.13660238122235,2022-03-30 13:25:00
dog,42.37914041203601,-71.05672585752986,2022-03-31 13:18:19
dog,42.23802968659439,-71.12680085446226,2022-03-31 18:48:00
dog,42.28183956428791,-71.0857506795233,2022-04-01 13:51:00
dog,42.30609820358746,-71.08137307352541,2022-04-01 14:55:00
dog,42.37870948027229,-71.02818033392093,2022-04-02 12:04:00
dog,42.30457811652122,-71.06376511041793,2022-04-03 05:21:00
dog,42.333533924722936,-71.0734915524381,2022-04-04 03:32:00
dog,42.27074958733912,-71.10124073965065,2022-04-04 16:34:00
dog,42.250009638311454,-71.1346708612985,2022-04-04 18:12:00
dog,42.3808369316472,-71.06103750228588,2022-04-05 13:52:00
dog,42.26631959801918,-71.10839076525285,2022-04-05 14:52:00
dog,42.35363613403357,-71.14202320669315,2022-04-05 18:06:00
dog,42.25181879539757,-71.11887945894999,2022-04-06 12:30:00
dog,42.27689953006536,-71.06093063475679,2022-04-07 03:50:00
dog,42.37794979258387,-71.05820286785101,2022-04-07 17:10:00
dog,42.28158355323697,-71.11362163744779,2022-04-08 03:27:00
dog,42.34763902149815,-71.1509979353492,2022-04-08 14:35:00
dog,42.3116295247073,-71.05894055276835,2022-04-08 17:58:00
dog,42.31153952512699,-71.05947055395521,2022-04-08 18:15:00
dog,42.31128952516551,-71.0595405546571,2022-04-08 21:42:00
dog,42.32276215076271,-71.11104301607821,2022-04-09 03:48:00
dog,42.25756486439501,-71.12880318085315,2022-04-09 08:28:00
dog,42.31686959874026,-71.11405066488143,2022-04-09 08:38:00
dog,42.31153952512699,-71.05947055395521,2022-04-09 16:34:00
dog,42.31153952512699,-71.05947055395521,2022-04-10 04:31:00
dog,42.27703957691407,-71.09416070878576,2022-04-10 09:32:00
dog,42.32838674053901,-71.05443742632778,2022-04-10 09:49:00
dog,42.2920995157904,-71.05144057905316,2022-04-12 13:37:00
dog,42.2920995157904,-71.05144057905316,2022-04-12 13:57:00
dog,42.26363968223564,-71.16690090347143,2022-04-12 17:42:00
dog,42.349105956000656,-71.15577672217051,2022-04-15 11:08:00
dog,42.254221692515465,-71.12880688920674,2022-04-17 10:22:00
dog,42.30191782156793,-71.07930506767265,2022-04-17 14:45:00
dog,42.290994718307445,-71.12797256188216,2022-04-18 11:56:00
dog,42.29327953939584,-71.06889061615192,2022-04-18 13:38:00
dog,42.31291954937242,-71.077260590903,2022-04-18 14:22:00
dog,42.291669622451685,-71.12852075398119,2022-04-18 16:17:30
dog,42.29355953862153,-71.0681206133701,2022-04-18 17:56:00
dog,42.31614955871181,-71.08450060034352,2022-04-18 21:35:00
dog,42.3131833414784,-71.08359137611623,2022-04-19 09:16:00
dog,42.27358962790986,-71.12992079808497,2022-04-20 14:33:00
dog,42.277938945110165,-71.1370147236584,2022-04-21 14:02:00
dog,42.2712108669709,-71.08020153187604,2022-04-21 14:15:00
dog,42.2712108669709,-71.08020153187604,2022-04-21 14:18:00
dog,42.25005961854552,-71.12067082981886,2022-04-22 04:33:00
dog,42.3460399088104,-71.1067406273473,2022-04-22 07:00:00
dog,42.2887696381536,-71.13911078391685,2022-04-22 10:55:41
dog,42.39005044988219,-71.0045002554838,2022-04-22 13:49:00
dog,42.31806952037332,-71.05604053129161,2022-04-23 17:08:00
dog,42.3554263570397,-71.06382714908753,2022-04-25 02:06:00
dog,42.30637952848395,-71.06147056989411,2022-04-26 13:07:00
dog,42.32156445478551,-71.07011815024904,2022-04-27 06:54:00
dog,42.34074102572136,-71.07241493148469,2022-04-28 07:22:00
dog,42.3403767802596,-71.09864355211613,2022-04-29 11:47:00
dog,42.31196176742925,-71.10525262552817,2022-04-30 04:50:00
dog,42.282168034186526,-71.1810299690684,2022-04-30 06:28:00
dog,42.38258863634873,-71.03342007657191,2022-04-30 06:30:00
dog,42.315604685196746,-71.11701537053212,2022-04-30 09:57:00
dog,42.32246552015374,-71.05656952277802,2022-05-01 07:25:00
dog,42.33465589085717,-71.07142180816264,2022-05-01 14:38:00
dog,42.27127959062535,-71.10351074300839,2022-05-02 04:36:00
dog,42.3301398136036,-71.0836629993078,2022-05-04 03:56:00
dog,42.31741953644264,-71.06810056002779,2022-05-04 12:17:00
dog,42.34239907067398,-71.14042907462665,2022-05-04 13:34:00
dog,42.26798965833254,-71.15106085797323,2022-05-05 13:51:00
dog,42.26712966084014,-71.15268086354358,2022-05-05 15:13:00
dog,42.29796989465436,-71.0592601792182,2022-05-06 15:35:00
dog,42.31782701290222,-71.08154235231018,2022-05-08 11:22:09
dog,42.28866965475353,-71.15112081176179,2022-05-09 18:15:28
dog,42.36581495476671,-71.05284949492724,2022-05-10 11:35:00
dog,42.27117956110431,-71.08269069607033,2022-05-11 03:49:00
dog,42.27160965103247,-71.14636083934171,2022-05-12 16:35:00
dog,42.28958952714555,-71.05927060261546,2022-05-13 01:52:00
dog,42.30218954743486,-71.07488060977882,2022-05-14 20:33:00
dog,42.32276215076271,-71.11104301607821,2022-05-15 04:04:00
dog,42.37041003370148,-71.04324185404069,2022-05-16 03:33:00
dog,42.30969954768795,-71.0756505942579,2022-05-16 08:03:00
dog,42.3252590060802,-71.05915087089309,2022-05-16 14:36:00
dog,42.27779013931863,-71.10765412667038,2022-05-16 17:05:00
dog,42.2830465743609,-71.09293169258117,2022-05-16 18:14:00
dog,42.33295880199974,-71.10132331269706,2022-05-17 23:09:00
dog,42.38010952218508,-71.06107040485588,2022-05-18 03:43:00
dog,42.38095948123085,-71.02916033094765,2022-05-18 12:20:00
dog,42.38008518163663,-71.03320996722577,2022-05-18 15:31:00
dog,42.33882336848284,-71.07154991248535,2022-05-20 05:09:00
dog,42.314740720876415,-71.07677838443163,2022-05-20 13:02:00
dog,42.35684546843464,-71.15317707577836,2022-05-21 09:36:00
dog,42.31253951919709,-71.05502054168124,2022-05-21 19:56:00
dog,42.35382966697155,-71.17052070843185,2022-05-22 10:01:00
dog,42.32602954880355,-71.07768056238986,2022-05-22 23:49:13
dog,42.318569549064,-71.07756057898945,2022-05-23 02:10:00
dog,42.37801951992433,-71.05933040527054,2022-05-23 03:33:00
dog,42.32073955266155,-71.08024058016562,2022-05-23 03:34:00
dog,42.25508960798363,-71.11401080317474,2022-05-23 04:16:00
dog,42.34119940302275,-71.05491851719324,2022-05-23 15:21:00
dog,42.28376957021803,-71.08999068455708,2022-05-23 18:08:00
dog,42.28355962148038,-71.12652076781177,2022-05-24 02:26:00
dog,42.33082955539747,-71.08323056433396,2022-05-25 09:45:26
dog,42.35166965370398,-71.1598006896913,2022-05-25 11:51:25
dog,42.32597208656543,-71.1050699740793,2022-05-26 17:43:52
dog,42.288095564851865,-71.07745189277648,2022-05-27 21:47:45
dog,42.32276215076271,-71.11104301607821,2022-05-29 03:51:00
dog,42.294219558099016,-71.08236064390691,2022-05-29 05:45:13
dog,42.32276215076271,-71.11104301607821,2022-05-29 07:08:51
dog,42.33690951235409,-71.05126047850982,2022-05-29 08:46:00
dog,42.28271955292759,-71.07760065914351,2022-05-29 14:28:21
dog,42.285162886632406,-71.12610617011804,2022-06-02 04:14:51
dog,42.31193221350399,-71.1038171357199,2022-06-02 05:16:00
dog,42.32276215076271,-71.11104301607821,2022-06-04 06:26:20
dog,42.356169517719046,-71.05632044729748,2022-06-04 07:29:11
dog,42.284689572698014,-71.09175068665323,2022-06-04 13:20:35
dog,42.30222341963056,-71.07916986789787,2022-06-04 14:09:23
dog,42.38040949161236,-71.03746035116076,2022-06-05 11:49:51
dog,42.289999612577226,-71.12082074037258,2022-06-05 12:40:50
dog,42.34677954439578,-71.07610051264686,2022-06-06 12:57:00
dog,42.3431650206353,-71.08844402586924,2022-06-07 11:25:00
dog,42.39517299220522,-71.00009228736832,2022-06-07 11:54:00
dog,42.2713496774431,-71.1649108816806,2022-06-07 15:53:00
dog,42.273639679335965,-71.16668088024444,2022-06-08 04:36:00
dog,42.3084895120694,-71.04946053850078,2022-06-08 05:45:00
dog,42.32276215076271,-71.11104301607821,2022-06-08 12:06:00
dog,42.24253857509349,-71.13800735995196,2022-06-08 13:45:00
dog,42.3306876493326,-71.09766281783237,2022-06-09 15:24:00
dog,42.2501196533161,-71.14476088395804,2022-06-10 07:47:00
dog,42.32843360753939,-71.08567390630859,2022-06-10 11:35:00
dog,42.38209948760603,-71.03392033905932,2022-06-10 17:17:00
dog,42.37556142761023,-71.0319055049953,2022-06-11 10:20:00
dog,42.38051180081566,-71.03610509370141,2022-06-11 15:51:00
dog,42.31703656089926,-71.07303258877548,2022-06-12 07:40:46
dog,42.2370596910298,-71.12654085479406,2022-06-12 15:48:21
dog,42.37829856912677,-71.06210850959162,2022-06-13 15:04:00
dog,42.334099488502325,-71.03312044435421,2022-06-14 03:33:52
dog,42.32276215076271,-71.11104301607821,2022-06-14 03:57:48
dog,42.31085952621064,-71.06031055777112,2022-06-14 12:42:29
dog,42.30225126784039,-71.07935745699207,2022-06-15 12:59:31
dog,42.269319629922045,-71.13074080864004,2022-06-17 12:44:34
dog,42.32276215076271,-71.11104301607821,2022-06-17 12:49:34
dog,42.28027600029607,-71.15687910311912,2022-06-17 14:01:24
dog,42.35626329429733,-71.06908072739657,2022-06-17 14:51:18
dog,42.29190954322815,-71.07128062436152,2022-06-18 06:52:16
dog,42.30261955233927,-71.0784606164342,2022-06-18 12:21:38
dog,42.31277954145165,-71.07137057829908,2022-06-19 10:36:29
dog,42.28648963328981,-71.13557078146788,2022-06-20 08:52:04
dog,42.38989943920736,-70.99673024947167,2022-06-21 13:01:00
dog,42.31278958301513,-71.10202064693672,2022-06-21 14:53:13
dog,42.28385956122954,-71.08381067062288,2022-06-22 08:29:00
dog,42.28799780855182,-71.07788181270013,2022-06-22 09:40:00
dog,42.28809520868812,-71.07884891065686,2022-06-22 09:48:00
dog,42.28829955257022,-71.0775606462832,2022-06-23 13:24:00
dog,42.32935629724278,-71.03521093351782,2022-06-24 06:29:00
dog,42.30777630022454,-71.0616167658747,2022-06-24 16:13:00
dog,42.26078966234241,-71.15257087793867,2022-06-24 17:37:00
dog,42.28856965647357,-71.1526408153061,2022-06-24 18:45:38
dog,42.25252074603154,-71.11822805755507,2022-06-25 07:13:00
dog,42.304539546407256,-71.07447060334096,2022-06-25 07:25:00
dog,42.32843360753939,-71.08567390630859,2022-06-25 19:02:00
dog,42.338992312170205,-71.15488136627842,2022-06-28 12:35:00
dog,42.288179519408665,-71.0539005934968,2022-06-28 12:37:00
dog,42.25354963190272,-71.13057084406725,2022-06-29 09:06:00
dog,42.33224950361616,-71.044370474166,2022-06-30 10:15:00
dog,42.31039957927079,-71.09898064507077,2022-06-30 15:00:00
dog,42.34593954541713,-71.07698051644088,2022-07-01 11:06:00
dog,42.35136954469802,-71.07679050395227,2022-07-02 11:53:00
dog,42.37804220824183,-71.05986336666408,2022-07-02 20:22:00
dog,42.36453951816167,-71.0570504305785,2022-07-03 04:21:00
dog,42.30348954579876,-71.07402060486453,2022-07-04 03:27:00
dog,42.29555023340501,-71.12200741885954,2022-07-04 09:28:00
dog,42.31371470091801,-71.11987169286216,2022-07-04 11:00:00
dog,42.37784676695194,-71.0555278029818,2022-07-05 03:44:00
dog,42.3405896416082,-71.14951069107575,2022-07-06 14:32:00
dog,42.39196761527364,-71.00201238452377,2022-07-06 15:39:00
dog,42.371016683885166,-71.03880891572783,2022-07-07 06:21:00
dog,42.31708585078684,-71.09849952104132,2022-07-07 11:28:00
dog,42.28627964219604,-71.14209079689621,2022-07-07 13:35:37
dog,42.3447258594601,-71.14434825619668,2022-07-09 06:36:00
dog,42.31459787177235,-71.07883244643588,2022-07-09 13:04:00
dog,42.31806952037332,-71.05604053129161,2022-07-09 18:09:00
dog,42.3702340937224,-71.03186854670892,2022-07-09 18:48:00
dog,42.27663954636648,-71.07250066124328,2022-07-11 16:10:00
dog,42.32226953838912,-71.07014055429609,2022-07-11 20:01:34
dog,42.33823976461051,-71.03000536896361,2022-07-12 04:14:00
dog,42.35119954749871,-71.07892050911687,2022-07-12 08:21:00
dog,42.29200953713693,-71.06659061390019,2022-07-12 10:33:00
dog,42.284689572698014,-71.09175068665323,2022-07-14 17:20:00
dog,42.33293959014231,-71.10941061845384,2022-07-15 02:19:00
dog,42.23375399614931,-71.13349418558388,2022-07-16 07:02:00
dog,42.28034926871481,-71.07547354292214,2022-07-16 07:18:00
dog,42.26725960943712,-71.11642078091826,2022-07-16 18:01:07
dog,42.23419971548783,-71.13356087227226,2022-07-16 18:36:45
dog,42.37663099967628,-71.06377106927948,2022-07-17 14:46:00
dog,42.28754559584543,-71.0817107778382,2022-07-18 20:03:00
dog,42.32276215076271,-71.11104301607821,2022-07-19 03:59:00
dog,42.32805956595912,-71.09081058755042,2022-07-19 12:40:00
dog,42.29211966289648,-71.15760081875459,2022-07-19 13:30:00
dog,42.30230954082188,-71.06997059784422,2022-07-19 15:08:00
dog,42.27621957488768,-71.0927407078378,2022-07-19 15:34:00
dog,42.29176551745293,-71.05267358273152,2022-07-20 12:49:00
